School_ID	Legacy_Unit_ID	Finance_ID	Short_Name	Long_Name	School_Type	Primary_Category	Is_High_School	Is_Middle_School	Is_Elementary_School	Is_Pre_School	Summary	Administrator_Title	Administrator	Secondary_Contact_Title	Secondary_Contact	Address	City	State	Zip	Phone	Fax	CPS_School_Profile	Website	Facebook	Twitter	Youtube	Pinterest	Attendance_Boundaries	Grades_Offered_All	Grades_Offered	Student_Count_Total	Student_Count_Low_Income	Student_Count_Special_Ed	Student_Count_English_Learners	Student_Count_Black	Student_Count_Hispanic	Student_Count_White	Student_Count_Asian	Student_Count_Native_American	Student_Count_Other_Ethnicity	Student_Count_Asian_Pacific_Islander	Student_Count_Multi	Student_Count_Hawaiian_Pacific_Islander	Student_Count_Ethnicity_Not_Available	Statistics_Description	Demographic_Description	ADA_Accessible	Dress_Code	PreK_School_Day	Kindergarten_School_Day	School_Hours	Freshman_Start_End_Time	After_School_Hours	Earliest_Drop_Off_Time	Classroom_Languages	Bilingual_Services	Refugee_Services	Title_1_Eligible	PreSchool_Inclusive	Preschool_Instructional	Significantly_Modified	Hard_Of_Hearing	Visual_Impairments	Transportation_Bus	Transportation_El	Transportation_Metra	School_Latitude	School_Longitude	Average_ACT_School	Mean_ACT	College_Enrollment_Rate_School	College_Enrollment_Rate_Mean	Graduation_Rate_School	Graduation_Rate_Mean	Overall_Rating	Rating_Status	Rating_Statement	Classification_Description	School_Year	Third_Contact_Title	Third_Contact_Name	Fourth_Contact_Title	Fourth_Contact_Name	Fifth_Contact_Title	Fifth_Contact_Name	Sixth_Contact_Title	Sixth_Contact_Name	Seventh_Contact_Title	Seventh_Contact_Name	Location	Longitude	Latitude
400056	1933	66144	NOBLE - ROWE CLARK HS	Noble - Rowe-Clark Math and Science Academy	Charter	HS	Y	N	N	N	"Rowe-Clark Math & Science Academy  Â is a campus of the Noble Network of Charter Schools in Chicago, IL. We opened our doors on August 20, 2007 to our first Freshman class.Â Â  Today, we have 500 students grades 9  th  Â through 12  th  .Â  In 2011, 100% of our first graduating seniors were accepted into different colleges.Â   Rowe-Clark was named for the generosity of John and Jeanne Rowe and Frank and Vera Clark along with the gracious support of Exelon. Their commitment to high quality education is astounding. The Rowes and Clarks are actively involved at Rowe-Clark, often attending school wide activities, sporting events, and student led town hall performances and class discussions."	Director	Ms. Brenda Cora	Assistant Principal	Onel Abreu	3645 W CHICAGO AVE	Chicago	Illinois	60651	7732422212	7738266936	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400056	http://roweclark.noblenetwork.org	https://www.facebook.com/BeNobleRCMSA/	https://twitter.com/BeNobleRCMSA			N	"9,10,11,12"	41893	474	441	117	28	356	113	1	1	2	0	0	1	0	0	There are 474 students enrolled at NOBLE - ROWE CLARK HS.  93% are Low Income Students.  24.7% are Diverse Learners.  5.9% are Limited English Learners.	The largest demographic at NOBLE - ROWE CLARK HS is Black.  This demographic makes up 75.1% of the student population.  The second greatest demographic is Hispanic at 23.8%.	Fully Accessible	Y			"M - R 8:00 a.m. - 4:00 p.m., F 8:30 a.m. - 1:30pm."	"M - R 8:00 a.m. - 4:00 p.m., F 8:30 a.m. - 1:30pm."	4:15pm-5:30pm	7:00am	"Spanish, Spanish for Heritage Speakers"	Y	N	Y						"53, 66, 82"	"Blue, Brown, Green"		41.895362	-87.718047	18.5	18.4	76.9	57.9	82.4	73.5	Level 2+	Not Applicable	"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Assistant Principal	Matthew Leftwich	Assistant Principal	Conor Quinn							"3645 W CHICAGO AVE
Chicago, Illinois 60651
(41.895362, -87.718047)"	41.89536	-87.71804
400169	9644	66149	NOBLE - ITW SPEER HS	Noble - ITW David Speer Academy	Charter	HS	Y	N	N	N	"At Speer Academy, students will be exposed to rigorous college preparatory classes, participate in college courses on a college campus, have access to a state-of-the-art educational and athletic facilities, and more. Our students will have the opportunity to participate in a STEM internship during their senior year with Fortune 500 companies."	Director	Mr. Tom Mulder	Assistant Principal	Winnie Cheung	5321 W GRAND AVE	Chicago	Illinois	60639	7736227484	7733042700	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400169	http://itwspeeracademy.noblenetwork.org/	https://www.facebook.com/ITW-David-Speer-Academy-711908378865742	https://twitter.com/itwspeeracademy			N	"9,10,11,12"	41893	1015	908	147	92	128	858	17	2	3	0	0	5	2	0	There are 1015 students enrolled at NOBLE - ITW SPEER HS.  89.5% are Low Income Students.  14.5% are Diverse Learners.  9.1% are Limited English Learners.	The largest demographic at NOBLE - ITW SPEER HS is Hispanic.  This demographic makes up 84.5% of the student population.  The second greatest demographic is Black at 12.6%.	No/unknown accessibility	Y			7:30 AM- 5:00 PM	8:25 AM-3:45 PM	4:00 PM-5:00 PM	0.3125	"Mandarin, Spanish"	Y		Y							Green		41.92563	-87.769808		18.4		57.9		73.5	Level 1+	Not Applicable	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Operations Manager	Michelle Sharkey	Assistant Principal	Jordan Kruger	Dean of Students	Cassandra Hannah	Dean of Discipline	Timothy Jefferson	Director of College Counseling	Janette Kerr	"5321 W GRAND AVE
Chicago, Illinois 60639
(41.92563, -87.769808)"	41.92563	-87.76980
610394	2210	26861	UPLIFT HS	Uplift Community High School	Small	HS	Y	N	N	N	"Uplift provides a student-centered curriculum focused on social justice, through an environment that promotes critical and creative thinking and equips students to become leaders of tomorrow."	Principal	Stephanie Yvette Moore	Assistant Principal	Denise Makowski	900 W WILSON AVE	Chicago	Illinois	60640	7735342875	7735342876	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610394	http://www.uplifths.org		https://twitter.com/UpliftTitans			N	"9,10,11,12"	41893	245	229	89	25	196	34	6	5	1	0	0	3	0	0	There are 245 students enrolled at UPLIFT HS.  93.5% are Low Income Students.  36.3% are Diverse Learners.  10.2% are Limited English Learners.	The largest demographic at UPLIFT HS is Black.  This demographic makes up 80% of the student population.  The second greatest demographic is Hispanic at 13.9%.	Generally accessible	N			8:30  AM - 3:38  PM	8:30 a.m. - 3:38 p.m.	3:38 p.m. - 6:00  p.m. (M-Th)		"Spanish, Spanish for Heritage Speakers"	Y	N	Y			Y			"78, 81, 136, 144, 145, 146, 148, 151"	Red		41.965547	-87.652473	15.6	18.4	65.4	57.9	74.3	73.5	Level 2+	Good Standing	"This school received a Level 2+ rating, which is the middle rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.	School Year 2016-2017	Counselor	Kerri Witowski									"900 W WILSON AVE
Chicago, Illinois 60640
(41.965547, -87.652473)"	41.96554	-87.65247
400128	9045	66612	YCCS - CCA ACADEMY	YCCS-CCA Academy HS	Charter	HS	Y	N	N	N	YCCS CHTR-CCA Academy	Director	Ms. Nahid Zahedi	Academic Dean	Dr. Genessa Schulz	1231 S PULASKI RD	Chicago	Illinois	60623	7737622272	7737622065	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400128	http://ccaacademy.org/	https://www.facebook.com/CCA1978/		https://www.youtube.com/channel/UCGhwshwqspzYR-4vd4hsQwA		N	"9,10,11,12"	41893	134	128	31	0	133	0	0	0	0	0	0	0	0	1	There are 134 students enrolled at YCCS - CCA ACADEMY.  95.5% are Low Income Students.  23.1% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at YCCS - CCA ACADEMY is Black.  This demographic makes up 99.3% of the student population.  The second greatest demographic is Other at 0.7%.	No/unknown accessibility	N			8:20 AM - 3:48 AM					N		Y						"12, 53"	Blue		41.864943	-87.723662	13.4	18.4	6.3	57.9		73.5	Level 1	Not Applicable	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017	Director of Operations	Van Marshall									"1231 S PULASKI RD
Chicago, Illinois 60623
(41.864943, -87.723662)"	41.86494	-87.72366
400134	9051	66618	YCCS - ADDAMS	YCCS-Jane Addams Alternative HS	Charter	HS	Y	N	N	N	Â 	Director	Ms. Theresa Comparini			1814 S UNION AVE	Chicago	Illinois	60616	3125631748	3125631756	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400134	http://www.jahs.org					N	"9,10,11,12"	41893	161	155	24	10	43	110	6	1	0	0	0	1	0	0	There are 161 students enrolled at YCCS - ADDAMS.  96.3% are Low Income Students.  14.9% are Diverse Learners.  6.2% are Limited English Learners.	The largest demographic at YCCS - ADDAMS is Hispanic.  This demographic makes up 68.3% of the student population.  The second greatest demographic is Black at 26.7%.	No/unknown accessibility	Y			8:30 AM - 3:10 PM													"18, 8, 21"	Orange		41.857208	-87.644888	13.1	18.4	16.7	57.9		73.5	Level 1+	Not Applicable	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017											"1814 S UNION AVE
Chicago, Illinois 60616
(41.857208, -87.644888)"	41.85720	-87.64488
400058	1105	66091	NORTH LAWNDALE - CHRISTIANA HS	North Lawndale College Prep - Christiana	Charter	HS	Y	N	N	N	"North Lawndale College Prep exists to create a better future by developing and empowering transformational leaders. We do this by providing a comprehensive high school education and the supports necessary to graduate from college. We believe every student is capable of college graduation.         Students enrolled in North Lawndale College Prep haveÂ an opportunity to be a part of the Phoenix Pact. The Phoenix Pact is a program that makes it possible for graduates of NLCP to go to college where they are most likely to succeed, rather than having to settle for colleges they can afford. The Phoenix Pact awards scholarships so students can goÂ to college with no out-of-pocket cost, it secures grants to limit loan debt and provides counselor support while in college."	Director	Ms. Elaine Brooks	President	Garland Thomas-McDavid	1615 S CHRISTIANA AVE	Chicago	Illinois	60623	7735421490	7735421492	http://cps.edu/Schools/Pages/school.aspx?SchoolID=400058	http://www.nlcphs.org	https://www.facebook.com/nlcphs				N	"9,10,11,12"	41893	357	349	65	0	355	1	1	0	0	0	0	0	0	0	There are 357 students enrolled at NORTH LAWNDALE - CHRISTIANA HS.  97.8% are Low Income Students.  18.2% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at NORTH LAWNDALE - CHRISTIANA HS is Black.  This demographic makes up 99.4% of the student population.  The second greatest demographic is White at 0.3%.	Fully Accessible	Y			8:00 a.m. - 3:30 p.m.				Spanish	Y	N	Y						"18, 52"	Green		41.858564	-87.708987	15.3	18.4	65.8	57.9	67.1	73.5	Level 1	Not Applicable	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	"Schools that are open to all Chicago children, but operate independently from the Board and each other. Acceptance based on application and random lottery, if applicable."	School Year 2016-2017											"1615 S CHRISTIANA AVE
Chicago, Illinois 60623
(41.858564, -87.708987)"	41.85856	-87.70898
609692	1150	53061	SIMEON HS	Neal F Simeon Career Academy High School	Career academy	HS	Y	N	N	N	"Simeon focuses on the whole student with the aim of producing critical thinkers and future leaders. Â The curriculum and atmosphere nurtures growth ,development and scholarship. Â "	Principal	Sheldon Dion House	Other	Ms. Ramona Fannings	8147 S VINCENNES AVE	Chicago	Illinois	60620	7735353200	7735353465	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609692	http://www.simeonca.org					N	"9,10,11,12"	41893	1339	1233	133	0	1323	12	1	0	1	0	0	2	0	0	There are 1339 students enrolled at SIMEON HS.  92.1% are Low Income Students.  9.9% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at SIMEON HS is Black.  This demographic makes up 98.8% of the student population.  The second greatest demographic is Hispanic at 0.9%.	Generally accessible	Y			9:00  AM - 4:15  PM	8:00. - 3:15 p.m.		0.302083333	"French, Spanish"	N	N	Y			Y			"24, 79"	Red		41.745781	-87.63541	16.2	18.4	63.2	57.9	80.7	73.5	Level 1	Good Standing	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	Students receive a college-preparatory curriculum and a career-focused education in different fields.	School Year 2016-2017											"8147 S VINCENNES AVE
Chicago, Illinois 60620
(41.745781, -87.63541)"	41.74578	-87.63541
610529	8083	24731	OGDEN HS	Ogden International High School	Neighborhood	HS	Y	Y	Y	N	"An Ogden International School education engages aÂ K-12 diverseÂ student body withÂ inquiry-basedÂ learning experiences fosteringÂ empathy,Â critical thinkingÂ andÂ global mindednessÂ forÂ the world of tomorrow.Â Ogden Internationalâ€™s globally-recognized IB programmes provideÂ concept-based,Â academicÂ frameworks, andÂ student centered learningÂ byÂ inquiryÂ grounded inÂ global contextÂ andÂ realÂ life situations.  Through internationally-based learning opportunities, Ogden aims to develop leaders who possess the intellectual, emotional and social skills to live, learn and work in a rapidly globalizing world."	Principal	Michael S Beyer	Head of School	Stacie Chana	1250 W ERIE ST	Chicago	Illinois	60642	7735340866	7735340869	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610529	http://ogden.cps.edu	http://www.facebook.com/OgdenInternational	https://twitter.com/OgdenIntl			N	"6,7,8,9,10,11,12"	41801	880	481	93	33	323	288	198	41	4	0	0	25	1	0	There are 880 students enrolled at OGDEN HS.  54.7% are Low Income Students.  10.6% are Diverse Learners.  3.8% are Limited English Learners.	The largest demographic at OGDEN HS is Black.  This demographic makes up 36.7% of the student population.  The second greatest demographic is Hispanic at 32.7%.	Generally accessible	N			8:00  AM - 3:15  PM	8:00 a.m. - 3:15 p.m.			"American Sign Language, French, Spanish"	N	N	Y				Y		"65, 66"	Blue		41.893548	-87.659405	19.7	18.4	72.6	57.9	83.6	73.5	Level 1	Good Standing	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	"Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area."	School Year 2016-2017			Operations Manager	Rita Somen	International Baccalaureate DP Coordinator	Heather Worley	International Baccalaureate MYP Coordinator	Annmarie Thomas	International Baccalaureate PYP Coordinator	Sara Schneeberg	"1250 W ERIE ST
Chicago, Illinois 60642
(41.893548, -87.659405)"	41.89354	-87.65940
610340	7770	46481	CHICAGO ACADEMY HS	Chicago Academy High School	Small	HS	Y	N	N	N	"Chicago Academy High School is a community of learners contributing to the world through the power of education.  We have a dual mission: to provide a supportive college preparatory environment for students and a collaborative mentoring experience for aspiring teachers.Â   We share the core values of compassion, commitment, integrity, and reflection, which we call the Learnerâ€™s Life. By infusing our school culture with these qualities, we seek to inspire excellence in ourselves and our community."	Principal	Mrs.Lydia Ann Ryan Menzer			3400 N AUSTIN AVE	Chicago	Illinois	60634	7735340146	7735340192	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610340	http://cahs.auslchicago.org		https://twitter.com/chiacadhs			N	"9,10,11,12"	41893	541	444	113	54	64	334	107	28	2	0	0	5	1	0	There are 541 students enrolled at CHICAGO ACADEMY HS.  82.1% are Low Income Students.  20.9% are Diverse Learners.  10% are Limited English Learners.	The largest demographic at CHICAGO ACADEMY HS is Hispanic.  This demographic makes up 61.7% of the student population.  The second greatest demographic is White at 19.8%.	Fully Accessible	N			08:00 AM-03:10 PM	08:00 a.m. - 3:10 p.m.	3:10 PM - 5:00 PM	0.3125	Spanish	N	N	Y						"85, 91, 152"			41.943054	-87.776847	18.5	18.4	80.4	57.9	85.4	73.5	Level 1	Good Standing	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	These schools limit their student populations to 600. This provides a more intimate and personalized learning experience.	School Year 2016-2017											"3400 N AUSTIN AVE
Chicago, Illinois 60634
(41.943054, -87.776847)"	41.94305	-87.77684
610561	9621	46641	CRANE MEDICAL HS	Richard T Crane Medical Preparatory HS	Magnet	HS	Y	N	N	N	"Richard T. Crane (RTC) Medical Preparatory High SchoolÂ is a magnet high school that will meet the growing demand for medical professionals by preparing a diverse student body to go on to the best colleges and universities. Â RTC's college preparatory curriculum includes rigorous science and mathematics sequence and competitive dual enrollment and Advanced Placement courses. RTC Med Prep students have the opportunity to participate in an innovative four-year health sciences program, which provides students with practical learning experiences under the supervision and guidance of health professionals.Â "	Principal	Fareeda Jahaan Shabazz	Assistant Principal	Timothy M Anderson	2245 W JACKSON BLVD	Chicago	Illinois	60612	7735347600	7735347612	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610561	http://www.newcranemedicalprep.org	http://www.facebook.com/RTCMedPrep	http://twitter.com/RTCMedPrep			N	"9,10,11,12"	41893	489	434	29	8	356	116	3	6	1	0	0	3	0	4	There are 489 students enrolled at CRANE MEDICAL HS.  88.8% are Low Income Students.  5.9% are Diverse Learners.  1.6% are Limited English Learners.	The largest demographic at CRANE MEDICAL HS is Black.  This demographic makes up 72.8% of the student population.  The second greatest demographic is Hispanic at 23.7%.	Generally accessible	Y			8:45 AM - 4:15 PM	8:45 a.m. - 4:15 p.m.	4:30 PM - 6:45 PM	0.333333333	"Chinese, French, Spanish"	N	N	Y						"9, 49, 50, 126"	Blue		41.876947	-87.683301	18.7	18.4		57.9		73.5	Level 1	Good Standing	"This school received a Level 1 rating, which is a high rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP). To learn more, visit:  http://cps.edu/sqrp ."	Schools that specialize in a specific subject area. Acceptance based on application and random lottery.	School Year 2016-2017	Director of Admissions	Amber Amos									"2245 W JACKSON BLVD
Chicago, Illinois 60612
(41.876947, -87.683301)"	41.87694	-87.68330
609744	1690	49021	NORTHSIDE LEARNING HS	Northside Learning Center High School	Special Education	HS	Y	N	N	N	"Northside Learning Center (NLC) is a special education school serving students between the ages of 14-22 with moderate cognitive disabilities. A six-strand curriculum focuses on functional academics, daily living skills, occupational preparation, community-based instruction, fine arts, and physical education."	Principal	Sandra Kay Carlson	Assistant Principal	Karren Ray	3730 W BRYN MAWR AVE	Chicago	Illinois	60659	7735345180	7735345188	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609744	http://www.northsidelearningcenter.org/	https://www.facebook.com/northsidelearningcenterchicago	http://twitter.com/NLCHS			N	"9,10,11,12"	41893	230	194	230	76	52	116	46	10	2	0	0	4	0	0	There are 230 students enrolled at NORTHSIDE LEARNING HS.  84.3% are Low Income Students.  100% are Diverse Learners.  33% are Limited English Learners.	The largest demographic at NORTHSIDE LEARNING HS is Hispanic.  This demographic makes up 50.4% of the student population.  The second greatest demographic is Black at 22.6%.	Fully Accessible	N			7:30 AM-2:45 PM				American Sign Language	Y		Y			Y						41.982973	-87.722386		18.4	0	57.9	3.1	73.5	Inability to Rate	Good Standing	This school did not have enough data for a 2015-2016 Performance Policy Rating.	Schools for students with disabilities who reside in specified geographic locations. Acceptance based on studentsâ€™ Individualized Education Program.	School Year 2016-2017											"3730 W BRYN MAWR AVE
Chicago, Illinois 60659
(41.982973, -87.722386)"	41.98297	-87.72238
610567	9632	65012	MAGIC JOHNSON - ROSELAND HS	Magic Johnson- Roseland HS	Citywide-Option	HS	Y	N	N	N	Â 	Principal	Ms. Raashida Washington-Sabree			10928 S HALSTED AVE	Chicago	Illinois	60661	7734681480	7734681507	http://cps.edu/Schools/Pages/school.aspx?SchoolID=610567	http://bridgescape.com					N	"9,10,11,12"	41893	148	131	32	0	145	1	0	0	0	0	0	2	0	0	There are 148 students enrolled at MAGIC JOHNSON - ROSELAND HS.  88.5% are Low Income Students.  21.6% are Diverse Learners.  0.0% are Limited English Learners.	The largest demographic at MAGIC JOHNSON - ROSELAND HS is Black.  This demographic makes up 98% of the student population.  The second greatest demographic is Other at 1.4%.	No/unknown accessibility	N																			41.69516	-87.642697	15	18.4	14.3	57.9		73.5	Inability to Rate	Not Applicable	This school did not have enough data for a 2015-2016 Performance Policy Rating.	Schools that have their own processes for enrollment.	School Year 2016-2017											"10928 S HALSTED AVE
Chicago, Illinois 60661
(41.69516, -87.642697)"	41.69516	-87.64269
609738	1620	46321	LINCOLN PARK HS	Lincoln Park High School	Neighborhood	HS	Y	N	N	N	"Lincoln Park HS is a Wall to Wall IB SchoolÂ authorized to offer the IB Diploma, IB MiddleÂ Years, and IB Career programmes.Â Under the umbrella of MYP, we also offer magnet programs inÂ Performing Arts (Drama, Instrumental Music, Vocal Music) and Honors/Double Honors. We also offer a variety of extra-curricular opportunities to a talented and diverse student body."	Principal	Michael Joseph Boraz	Assistant Principal	Elizabeth Brown	2001 N ORCHARD ST	Chicago	Illinois	60614	7735348130	7735348218	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609738	http://www.lincolnparkhs.org		http://twitter.com/@mjboraz			Y	"9,10,11,12"	41893	2097	1139	170	55	447	729	589	245	8	0	0	68	2	9	There are 2097 students enrolled at LINCOLN PARK HS.  54.3% are Low Income Students.  8.1% are Diverse Learners.  2.6% are Limited English Learners.	The largest demographic at LINCOLN PARK HS is Hispanic.  This demographic makes up 34.8% of the student population.  The second greatest demographic is White at 28.1%.	Fully Accessible	N			7:55  AM - 4:05  PM	7:55 AM - 4:05 PM	4:05 PM - 6:00 PM	0.302083333	"Arabic, French, Mandarin, Spanish, Spanish for Heritage Speakers"	Y	N	N			Y			"8, 11, 73, 74, 37"	"Blue, Brown, Purple, Red"		41.918268	-87.646009	22.3	18.4	79.6	57.9	87.7	73.5	Level 1+	Good Standing	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area."	School Year 2016-2017	Assistant Principal	Kenneth Duncan	Assistant Principal	Tarsa Washington							"2001 N ORCHARD ST
Chicago, Illinois 60614
(41.918268, -87.646009)"	41.91826	-87.64600
609746	1710	46361	KENWOOD HS	Kenwood Academy High School	Neighborhood	HS	Y	Y	N	N	"Kenwood emphasizes the importance of literacy, math, computer technology and personalized learning in a studentâ€™s education, fostering intelligent, creative and socially responsible global citizens."	Principal	Gregory L Jones	Assistant Principal	Karen A Calloway	5015 S BLACKSTONE AVE	Chicago	Illinois	60615	7735351350	7735351360	http://cps.edu/Schools/Pages/school.aspx?SchoolID=609746	http://www.kenwoodacademy.org					Y	"7,8,9,10,11,12"	41831	1763	1060	109	16	1468	78	91	51	5	0	0	38	2	30	There are 1763 students enrolled at KENWOOD HS.  60.1% are Low Income Students.  6.2% are Diverse Learners.  0.9% are Limited English Learners.	The largest demographic at KENWOOD HS is Black.  This demographic makes up 83.3% of the student population.  The second greatest demographic is White at 5.2%.	Generally accessible	N			9:00  AM - 4:15  PM	9:00 AM - 4:15 PM	4:15 PM - 6:45 PM	0.333333333	"Chinese, French, Latin, Spanish"	Y	N	Y			Y			"2, 6, 15, 28, X28"	Blue	Metra Electric District (ME)	41.803772	-87.590421	19.2	18.4	78.3	57.9	84.6	73.5	Level 1+	Good Standing	"This school received a Level 1+ rating, which is the highest rating at CPS. This rating is based on the CPS School Quality Rating Policy (SQRP).  To learn more, visit:  http://cps.edu/sqrp ."	"Schools that have an attendance boundary. Generally, all students who live within this area may attend the school. Acceptance based on student living in boundary area or application if out of boundary area."	School Year 2016-2017											"5015 S BLACKSTONE AVE
Chicago, Illinois 60615
(41.803772, -87.590421)"	41.80377	-87.59042
